AZ	2012	2	239.53
AZ	2012	3	249.04
AZ	2012	4	256.80
AZ	2013	1	263.15
AZ	2013	2	275.22
AZ	2013	3	285.08
AZ	2013	4	292.95
AZ	2014	1	299.44
AZ	2014	2	304.37
AZ	2014	3	307.36
AZ	2014	4	313.04
AZ	2015	1	314.60
AZ	2015	2	322.66
AZ	2015	3	331.33
AZ	2015	4	336.14
AZ	2016	1	337.95
CA	1975	1	41.61
CA	1975	2	42.74
CA	1975	3	44.26
CA	1975	4	45.84
CA	1976	1	47.75
CA	1976	2	50.23
CA	1976	3	53.52
CA	1976	4	55.47
CA	1977	1	58.01
CA	1977	2	62.95
CA	1977	3	67.94
CA	1977	4	70.61
CA	1978	1	73.18
CA	1978	2	75.93
CA	1978	3	78.56
CA	1978	4	81.60
CA	1979	1	84.81
CA	1979	2	88.56
CA	1979	3	93.08
CA	1979	4	96.30
CA	1980	1	100.00
CA	1980	2	102.91
CA	1980	3	106.57
CA	1980	4	108.38
CA	1981	1	110.75
CA	1981	2	113.07
CA	1981	3	116.53
CA	1981	4	117.82
CA	1982	1	115.46
CA	1982	2	116.40
CA	1982	3	116.98
CA	1982	4	116.94
CA	1983	1	117.77
CA	1983	2	117.77
CA	1983	3	117.61
CA	1983	4	117.94
CA	1984	1	119.81
CA	1984	2	120.40
CA	1984	3	121.88
CA	1984	4	123.00
CA	1985	1	124.74
CA	1985	2	126.53
CA	1985	3	129.38
CA	1985	4	130.79
CA	1986	1	132.46
CA	1986	2	135.00
CA	1986	3	137.93
CA	1986	4	141.27
CA	1987	1	144.93
CA	1987	2	148.46
CA	1987	3	153.15
CA	1987	4	157.46
CA	1988	1	163.23
CA	1988	2	169.99
CA	1988	3	178.09
CA	1988	4	187.87
CA	1989	1	196.63
CA	1989	2	206.38
CA	1989	3	218.24
CA	1989	4	225.16
CA	1990	1	227.85
CA	1990	2	228.61
CA	1990	3	230.52
CA	1990	4	228.99
CA	1991	1	228.78
CA	1991	2	227.33
CA	1991	3	227.35
CA	1991	4	229.04
CA	1992	1	227.80
CA	1992	2	225.45
CA	1992	3	225.00
CA	1992	4	222.90
CA	1993	1	219.41
CA	1993	2	217.53
CA	1993	3	215.68
CA	1993	4	214.38
CA	1994	1	212.25
CA	1994	2	207.15
CA	1994	3	204.13
CA	1994	4	201.04
CA	1995	1	199.79
CA	1995	2	201.64
CA	1995	3	203.93
CA	1995	4	203.65
CA	1996	1	203.64
CA	1996	2	201.05
CA	1996	3	200.66
CA	1996	4	201.73
CA	1997	1	202.77
CA	1997	2	204.78
CA	1997	3	208.87
CA	1997	4	212.53
CA	1998	1	217.08
CA	1998	2	221.77
CA	1998	3	227.57
CA	1998	4	231.94
CA	1999	1	235.52
CA	1999	2	239.57
CA	1999	3	245.07
CA	1999	4	250.24
CA	2000	1	261.11
CA	2000	2	268.20
CA	2000	3	277.18
CA	2000	4	285.74
CA	2001	1	296.72
CA	2001	2	305.77
CA	2001	3	312.22
CA	2001	4	316.59
CA	2002	1	325.06
CA	2002	2	336.10
CA	2002	3	348.72
CA	2002	4	358.88
CA	2003	1	367.18
CA	2003	2	374.03
CA	2003	3	386.63
CA	2003	4	411.27
CA	2004	1	424.43
CA	2004	2	450.86
CA	2004	3	496.56
CA	2004	4	515.43
CA	2005	1	537.92
CA	2005	2	569.14
CA	2005	3	597.02
CA	2005	4	623.61
CA	2006	1	636.48
CA	2006	2	642.09
CA	2006	3	643.99
CA	2006	4	639.98
CA	2007	1	630.96
CA	2007	2	620.18
CA	2007	3	597.57
CA	2007	4	573.78
CA	2008	1	542.21
CA	2008	2	498.40
CA	2008	3	461.30
CA	2008	4	445.60
CA	2009	1	441.32
CA	2009	2	421.19
CA	2009	3	411.97
CA	2009	4	413.35
CA	2010	1	410.54
CA	2010	2	409.40
CA	2010	3	411.47
CA	2010	4	406.87
CA	2011	1	392.70
CA	2011	2	386.56
CA	2011	3	387.98
CA	2011	4	386.66
CA	2012	1	382.27
CA	2012	2	383.18
CA	2012	3	391.36
CA	2012	4	399.45
CA	2013	1	408.49
CA	2013	2	427.73
CA	2013	3	452.26
CA	2013	4	467.36
CA	2014	1	477.63
CA	2014	2	490.32
CA	2014	3	500.82
CA	2014	4	506.49
CA	2015	1	510.70
CA	2015	2	524.08
CA	2015	3	539.87
CA	2015	4	547.03
CA	2016	1	552.35
CO	1975	1	54.09
CO	1975	2	54.28
CO	1975	3	54.35
CO	1975	4	54.99
CO	1976	1	54.87
CO	1976	2	59.68
CO	1976	3	59.70
CO	1976	4	61.48
CO	1977	1	64.35
CO	1977	2	65.69
CO	1977	3	69.18
CO	1977	4	73.18
CO	1978	1	76.24
CO	1978	2	80.08
CO	1978	3	84.55
CO	1978	4	88.09
CO	1979	1	91.78
CO	1979	2	94.92
CO	1979	3	97.88
CO	1979	4	99.60
CO	1980	1	100.00
CO	1980	2	102.60
CO	1980	3	106.91
CO	1980	4	106.83
CO	1981	1	106.67
CO	1981	2	108.67
CO	1981	3	114.46
CO	1981	4	114.66
CO	1982	1	119.60
CO	1982	2	121.19
CO	1982	3	122.47
CO	1982	4	127.07
CO	1983	1	126.96
CO	1983	2	125.76
CO	1983	3	126.99
CO	1983	4	122.32
CO	1984	1	126.69
CO	1984	2	126.41
CO	1984	3	126.53
CO	1984	4	124.52
CO	1985	1	127.12
CO	1985	2	126.45
CO	1985	3	127.39
CO	1985	4	125.03
CO	1986	1	129.51
CO	1986	2	130.33
CO	1986	3	129.40
CO	1986	4	128.82
CO	1987	1	130.51
CO	1987	2	128.95
CO	1987	3	126.18
CO	1987	4	125.02
CO	1988	1	125.93
CO	1988	2	125.74
CO	1988	3	124.61
CO	1988	4	123.89
CO	1989	1	124.20
CO	1989	2	125.09
CO	1989	3	127.61
CO	1989	4	127.19
CO	1990	1	127.51
CO	1990	2	128.46
CO	1990	3	129.43
CO	1990	4	129.85
CO	1991	1	131.30
CO	1991	2	132.93
CO	1991	3	134.03
CO	1991	4	136.27
CO	1992	1	138.30
CO	1992	2	141.39
CO	1992	3	144.41
CO	1992	4	147.19
CO	1993	1	149.92
CO	1993	2	153.64
CO	1993	3	157.94
CO	1993	4	161.80
CO	1994	1	166.68
CO	1994	2	174.11
CO	1994	3	178.69
CO	1994	4	179.76
CO	1995	1	183.35
CO	1995	2	186.93
CO	1995	3	190.70
CO	1995	4	193.69
CO	1996	1	196.06
CO	1996	2	198.78
CO	1996	3	200.98
CO	1996	4	203.65
CO	1997	1	205.95
CO	1997	2	208.77
CO	1997	3	212.05
CO	1997	4	215.35
CO	1998	1	218.38
CO	1998	2	220.98
CO	1998	3	225.16
CO	1998	4	227.87
CO	1999	1	232.08
CO	1999	2	239.21
CO	1999	3	247.09
CO	1999	4	251.42
CO	2000	1	260.95
CO	2000	2	267.38
CO	2000	3	274.41
CO	2000	4	280.61
CO	2001	1	288.48
CO	2001	2	294.34
CO	2001	3	299.89
CO	2001	4	302.33
CO	2002	1	305.87
CO	2002	2	309.13
CO	2002	3	313.62
CO	2002	4	315.54
CO	2003	1	316.41
CO	2003	2	317.82
CO	2003	3	319.23
CO	2003	4	322.98
CO	2004	1	325.33
CO	2004	2	327.82
CO	2004	3	332.36
CO	2004	4	335.51
CO	2005	1	339.06
CO	2005	2	344.15
CO	2005	3	349.37
CO	2005	4	352.66
CO	2006	1	353.71
CO	2006	2	355.33
CO	2006	3	357.15
CO	2006	4	360.33
CO	2007	1	361.26
CO	2007	2	362.23
CO	2007	3	359.85
CO	2007	4	360.92
CO	2008	1	362.42
CO	2008	2	360.69
CO	2008	3	353.20
CO	2008	4	354.23
CO	2009	1	360.59
CO	2009	2	354.59
CO	2009	3	346.17
CO	2009	4	345.52
CO	2010	1	341.87
CO	2010	2	338.20
CO	2010	3	342.44
CO	2010	4	340.95
CO	2011	1	332.53
CO	2011	2	327.84
CO	2011	3	331.02
CO	2011	4	333.19
CO	2012	1	331.63
CO	2012	2	333.04
CO	2012	3	338.27
CO	2012	4	341.42
CO	2013	1	346.42
CO	2013	2	354.03
CO	2013	3	364.37
CO	2013	4	368.72
CO	2014	1	373.87
CO	2014	2	387.28
CO	2014	3	395.91
CO	2014	4	402.28
CO	2015	1	408.80
CO	2015	2	428.27
CO	2015	3	446.43
CO	2015	4	451.66
CO	2016	1	460.08
CT	1975	1	62.60
CT	1975	2	61.99
CT	1975	3	61.82
CT	1975	4	62.18
CT	1976	1	64.60
CT	1976	2	64.02
CT	1976	3	66.91
CT	1976	4	68.00
CT	1977	1	63.87
CT	1977	2	68.65
CT	1977	3	71.77
CT	1977	4	72.62
CT	1978	1	73.38
CT	1978	2	79.82
CT	1978	3	87.39
CT	1978	4	88.56
CT	1979	1	95.91
CT	1979	2	97.67
CT	1979	3	100.75
CT	1979	4	102.02
CT	1980	1	100.00
CT	1980	2	101.69
CT	1980	3	104.28
CT	1980	4	105.47
CT	1981	1	104.10
CT	1981	2	110.75
CT	1981	3	114.40
CT	1981	4	112.68
CT	1982	1	112.15
CT	1982	2	112.01
CT	1982	3	111.24
CT	1982	4	113.15
CT	1983	1	119.22
CT	1983	2	121.49
CT	1983	3	122.99
CT	1983	4	126.54
CT	1984	1	131.54
CT	1984	2	135.10
CT	1984	3	140.66
CT	1984	4	142.53
CT	1985	1	149.07
CT	1985	2	156.11
CT	1985	3	160.65
CT	1985	4	169.26
CT	1986	1	175.12
CT	1986	2	186.08
CT	1986	3	200.10
CT	1986	4	213.50
CT	1987	1	225.69
CT	1987	2	238.16
CT	1987	3	250.63
CT	1987	4	258.50
CT	1988	1	264.13
CT	1988	2	268.49
CT	1988	3	266.77
CT	1988	4	266.76
CT	1989	1	262.55
CT	1989	2	262.77
CT	1989	3	263.34
CT	1989	4	262.26
CT	1990	1	258.51
CT	1990	2	250.58
CT	1990	3	247.97
CT	1990	4	241.24
CT	1991	1	240.85
CT	1991	2	237.51
CT	1991	3	234.76
CT	1991	4	237.06
CT	1992	1	237.98
CT	1992	2	233.49
CT	1992	3	234.21
CT	1992	4	234.04
